instituicao_id,instituicao,registros,valor_total,quantidade_total,instituicoes,fornecedores,preco_ponderado
12011137000120,FUNDO MUNICIPAL DE SAUDE DE RIACHAO,330,551561.9,1229970.0,1,14,0.4484352463881233
11414057000153,FUNDO MUNICIPAL DE SAUDE,54,551344.2,113750.0,1,6,4.846981978021978
11224453000118,FUNDO MUNICIPAL DE SAUDE DE PAULO JACINTO,122,547464.28,2075826.0,1,3,0.2637332223413716
11384276000137,FUNDO MUNICIPAL DE SAUDE DE CALCADO,261,539319.739,2011324.0,1,11,0.26814165146938035
76247386000100,MUNICIPIO DE MARIA HELENA,660,537142.0,202338.0,1,57,2.6546768278820587
65712077000130,MUNICIPIO DE PONTALINDA,443,533663.09,804438.0,1,20,0.6633986584422914
11975218000188,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE RIACHAO DO POCO,101,525817.82,1020472.0,1,5,0.5152692283570739
41522327000100,MUNICIPIO DE LAGOA ALEGRE,139,524064.11,631324.0,1,2,0.8301032591822899
12652705000172,FUNDO MUNICIPAL DE SAUDE DE FLORESTA DO ARAGUAIA,108,516548.76,273271.0,1,9,1.890243604334159
09348540000135,FUNDO MUNICIPAL DE SAUDE DE BOA VISTA DA APARECIDA,124,509778.6,273140.0,1,17,1.8663637694954966
10291345000103,FUNDO MUNICIPAL DE SAUDE DE PRIMAVERA,64,505512.15,1355362.0,1,4,0.372972054698302
76975259000110,MUNICIPIO DE SAO PEDRO DO PARANA,534,504621.07,673678.0,1,16,0.7490538061210252
10398439000178,FUNDO MUNICIPAL DE SAUDE,145,498289.0,2251170.0,1,7,0.22134667750547493
11453233000166,FUNDO MUNICIPAL DE SAUDE - MURITIBA,117,497524.62,718382.0,1,9,0.6925627590891754
02419781000189,MUNICIPIO DE PORTO - SECRETARIA MUNICIPAL DE SAUDE,257,493724.22,1151740.0,1,1,0.42867680205601955
04128655000109,FUNDO MUNICIPAL DE SAUDE DE PRIMAVERA DE RONDONIA,276,493528.18,940620.0,1,44,0.5246839106121495
04217860000132,MUNICIPIO DE COQUEIRO BAIXO,102,491934.55,303210.0,1,10,1.6224219188021503
07417536000156,MUNICIPIO DE CURRAL NOVO DO PIAUI - SECRETARIA DE SAUDE,166,490156.1,1013980.0,1,3,0.4833981932582496
10560403000149,MUNICIPIO DE NAZARIA,100,485201.0,2582915.0,1,1,0.18785016154228845
46362661000168,MUNICIPIO DE LEME,2,484914.0,600.0,1,2,808.19
01266058000144,MUNICIPIO DE BURITIS,116,464055.0,1247708.0,1,15,0.37192596344657564
01592473000198,MUNICIPIO DE PIMENTEIRAS DO OESTE,338,456830.92,392373.0,1,24,1.1642771546462167
11418976000103,FUNDO MUNICIPAL DE SAUDE DE LAGOA ALEGRE - PIAUI,28,455264.0,115519.0,1,1,3.941031345492949
10484826000127,FUNDO MUNICIPAL DE SAUDE,149,452957.0,704540.0,1,4,0.6429116870582224
44553790000108,MUNICIPIO DE BALBINOS,121,452057.4,851825.0,1,5,0.5306928066210783
46523155000103,MUNICIPIO DE JUQUITIBA,77,436326.85,1856480.0,1,7,0.23502911423769712
12375571000190,LAGOA DE DENTRO - FUNDO MUNICIPAL DE SAUDE,264,436168.75,1400550.0,1,9,0.3114267609153547
51814960000126,MUNICIPIO DE DOURADO,101,434154.49,709310.0,1,13,0.6120800355274845
14523538000195,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,90,426726.8,115650.0,1,2,3.689812364894077
14734122000116,FUNDO MUNICIPAL DE SAUDE,161,426661.9,2138375.0,1,9,0.19952622902905245
80909617000163,MUNICIPIO DE SAO MANOEL DO PARANA,259,426606.38,367645.0,1,21,1.1603758517047695
12012235000182,FUNDO MUNICIPAL DE SAUDE,241,424640.9,742840.0,1,2,0.5716451725809057
09239144000170,FUNDO MUNICIPAL DE SAUDE,185,424379.044,184500.0,1,20,2.3001574200542003
11159820000147,FUNDO MUNICIPAL DE SAUDE DE BRANQUINHA,140,423871.72,1078260.0,1,4,0.39310715411867264
06554091000193,MUNICIPIO DE ITAUEIRA,14,421536.0,788600.0,1,1,0.5345371544509256
12366720000154,MUNICIPIO DE PORTO CALVO,74,416728.5,2411900.0,1,1,0.17278017330735104
06554141000132,MUNICIPIO DE NAZARE DO PIAUI,83,411225.09,25239.0,1,1,16.293240223463687
76290709000130,MUNICIPIO DE ASSAI,81,406687.0782,535455.0,1,12,0.7595168187802896
15408168000108,FUNDO MUNICIPAL DE SAUDE DE CAPAO ALTO,97,400626.0,1583825.0,1,9,0.25294840023361165
12403819000189,FUNDO MUNICIPAL DE SAUDE DE FARO,790,394011.657,687703.0,1,2,0.5729386915572565
11478439000140,FUNDO MUNICIPAL DE SAUDE DE CAMPO NOVO DE RONDONIA,101,389031.14,96917.0,1,9,4.014065024711867
91987669000174,MUNICIPIO DE MONTE BELO DO SUL,146,388988.9234,1545382.0,1,22,0.25171053072961896
07165026000139,FUNDO MUNICIPAL DE SAUDE,168,388355.52,14873.0,1,2,26.111444900154645
12342663000173,MUNICIPIO DE MATRIZ DE CAMARAGIBE,32,386894.0,1848750.0,1,1,0.209273292765382
45298569000113,MUNICIPIO DE ALTINOPOLIS,267,386812.998,609252.0,1,13,0.6348981997597054
09271085000117,FUNDO MUNICIPAL DE SAUDE,60,383465.17,1181435.0,1,19,0.3245757659117937
89848949000150,MUNICIPIO DE FARROUPILHA,120,365822.677,2090220.0,1,19,0.1750163509104305
97553416000179,FUNDO MUNICIPAL DE SAUDE DE AMARGOSA,20,365043.5,532850.0,1,1,0.6850774139063527
12552597000166,FUNDO MUNICIPAL DE SAUDE - FMS,143,362053.88,998189.0,1,1,0.36271074916674095
78279973000107,MUNICIPIO DE TURVO,93,360837.41,705417.0,1,18,0.5115235527354741
17754136000190,MUNICIPIO DE DIAMANTINA,48,360808.04,839930.0,1,7,0.4295691783839129
76381854000127,MUNICIPIO DE CRUZEIRO DO OESTE,233,358382.44,730938.0,1,6,0.49030484117667983
01612770000158,MUNICIPIO DE RIACHAO,192,350586.0,1023260.0,1,2,0.3426167347497215
01742695000140,MUNICIPIO DE NOVA SANTA RITA - SECRETARIA DE SAUDE,175,349618.89,785383.0,1,2,0.4451571908228215
88379763000136,MUNICIPIO DE IGREJINHA,10,348422.4,916500.0,1,8,0.3801662847790508
10382118000185,FUNDO MUNICIPAL DE SAUDE DE DIAMANTE,139,345598.0,757825.0,1,5,0.4560393230627124
08976611000181,FUNDO MUNICIPAL DE SAUDE DE BOM JESUS DO SUL,234,340392.778,879176.0,1,12,0.3871725092586695
02344726000177,"MUNICIPIO DE VILA NOVA DO PIAUI - SECRETARIA DE SAUDE, SANEAMENTO E MEIO AMBIENTE",270,339395.432,516302.0,1,1,0.6573583522821914
11429927000168,FUNDO MUNICIPAL DE SAUDE DE CRUZ DAS ALMAS,69,334537.99,97650.0,1,13,3.425888274449565
75666131000101,MUNICIPIO DE BARRACAO,92,333630.3632,929756.0,1,29,0.3588364723647925
18239616000185,MUNICIPIO DE GUAPE,174,331608.58,605750.0,1,19,0.5474347172926125
01825779000147,MUNICIPIO DE NAZARE DO PIAUI - SECRETARIA DE SAUDE,139,330399.87,49529.0,1,1,6.6708366815401074
23045893000197,FUNDO MUNICIPAL DE SAUDE DE PARECIS,173,327690.19,641292.0,1,17,0.5109843721736744
01576782000174,MUNICIPIO DE PRATANIA,89,321576.75,261877.0,1,2,1.227968664678456
78092293000171,MUNICIPIO DE SANTA INES,255,312539.08,448285.0,1,5,0.6971883511605341
11418606000168,FUNDO MUNICIPAL DE SAUDE,383,310981.97,1332788.0,1,23,0.23333191025129277
18428888000123,MUNICIPIO DE CONQUISTA,70,302808.4176,188126.0,1,18,1.6096042949937808
08663203000170,FUNDO MUNICIPAL DE SAUDE DE ILHEUS,8,301190.2,22527.0,1,3,13.370186886846895
76970359000153,MUNICIPIO DE ITAGUAJE,138,295084.7,343020.0,1,4,0.8602550871669291
02401609000106,"MUNICIPIO DE SAO JULIAO - SECRETARIA DE SAUDE, SANEAMENTO E MEIO AMBIENTE",86,294988.04,266928.0,1,2,1.1051221303122938
88414552000197,MUNICIPIO DE JAGUARAO,74,292336.85,723155.0,1,13,0.40425199300288317
00772500000141,MUNICIPIO DE SOCORRO DO PIAUI - SECRETARIA MUNICIPAL DE SAUDE,317,289865.92,665330.0,1,3,0.43567240316835254
06554760000127,MUNICIPIO DE AGUA BRANCA,162,286539.7,223870.0,1,4,1.2799379103944253
12011652000100,SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB,441,286261.6192,397339.0,1,24,0.720446820473198
53300331000103,MUNICIPIO DE PARAPUA,9,282056.0,287556.0,1,6,0.9808732907677113
02406316000103,MUNICIPIO DE JATOBA DO PIAUI- SEC.MUNICIPAL DE SAUDE E VIG.SANITARIA,50,281652.5,801460.0,1,1,0.35142427569685325
95587473000143,FUNDO MUNICIPAL DE SAUDE DE LARANJEIRAS DO SUL,32,281356.0,1113600.0,1,10,0.25265445402298853
09182117000108,FUNDO MUNICIPAL DE SAUDE,267,279996.0143,1379394.0,1,25,0.20298479933942004
76970391000139,MUNICIPIO DE PARANAPOEMA,48,278043.1,116280.0,1,8,2.3911515307877536
75587204000170,MUNICIPIO DE TERRA ROXA,97,277705.6,907250.0,1,8,0.30609600440892804
14491945000168,FUNDO MUNICIPAL DE SAUDE DE SANTA TERESA,108,276837.91,209103.0,1,19,1.3239308379124162
11176515000163,FUNDO MUNICIPAL DE SAUDE,186,273217.89,365191.0,1,21,0.7481506663636289
46429379000150,MUNICIPIO DE SAO JOAO DA BOA VISTA,118,272465.16,409164.0,1,16,0.6659069712877965
11144705000107,FUNDO MUNICIPAL DE SAUDE DE ARRAIAL DO CABO,7,271219.2,167784.0,1,2,1.6164783292805036
09102679000102,FUNDO MUNICIPAL DE SAUDE,298,270667.75,412202.0,1,3,0.656638614077564
63761944000100,MUNICIPIO DE GOVERNADOR JORGE TEIXEIRA,23,268332.5,68450.0,1,6,3.920124178232286
10568451000183,FUNDO MUNICIPAL DE SAUDE,58,261803.442,950690.0,1,9,0.2753825558278724
10264406000135,MUNICIPIO DE PESQUEIRA,28,261354.26,4071840.0,1,2,0.06418578824315298
08542693000156,FUNDO MUNICIPAL DE SAUDE,165,261209.33,404491.0,1,10,0.645772909656828
02321216000184,MUNICIPIO DE SAO JOAO DA VARJOTA - SECRETARIA DE SAUDE,129,256647.36,221640.0,1,2,1.1579469409853815
08702862000178,MUNICIPIO DE CABACEIRAS,58,250082.4638,761400.0,1,7,0.32845083241397427
46523007000199,MUNICIPIO DE PIRAPORA DO BOM JESUS,101,246607.72,1390895.0,1,24,0.17730146416515985
18158642000189,MUNICIPIO DE IRAI DE MINAS,175,246249.922,42377.0,1,1,5.810933336479694
08698105000178,FUNDO MUNICIPAL DE SAUDE SANTA CECILIA,156,245847.0001,852608.0,1,4,0.2883470482331857
11446327000108,FUNDO MUNICIPAL DE SAUDE,38,245470.42,53538.0,1,11,4.58497553139826
08533932000101,FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE ALTO PARANA,64,244678.2,339953.0,1,6,0.719741258350419
14051642000124,FUNDO MUNICIPAL DE SAUDE,21,244501.2,72840.0,1,2,3.35668863261944
08241754011007,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,49,244283.79,130227.0,1,24,1.8758305881268862
04218211000156,MUNICIPIO DE PAU D`ARCO DO PIAUI,112,243476.5,845320.0,1,1,0.28802879382955565
46211694000107,MUNICIPIO DE IBIRAREMA,28,241021.0,187900.0,1,8,1.2827088877062267
06554075000109,MUNICIPIO DE FRANCISCO AYRES,97,237835.45,504465.0,1,1,0.4714607554537976
13927758000111,FUNDO MUNICIPAL DE SAUDE,53,234373.3,82496.0,1,5,2.841026231574864
11970318000111,FUNDO MUNICIPAL DE SAUDE DE CORURIPE,27,228499.2,294000.0,1,4,0.7772081632653062
01753843000121,MUNICIPIO DE FLORESTA DO PIAUI - SECRETARIA DE SAUDE,119,220964.991,1345395.0,1,1,0.16423800519550022
11420456000127,DONA INES - FUNDO MUNICIPAL DE SAUDE,199,220372.45,656482.0,1,4,0.33568696476064847
77721363000140,MUNICIPIO DE ORTIGUEIRA,15,219809.7,74500.0,1,6,2.950465771812081
13877281000107,FUNDO MUNICIPAL DE SAUDE DE TEIXEIRPOLIS,161,216302.016,495382.0,1,17,0.43663680957321827
15626810000125,FUNDO MUNICIPAL DE SAUDE - FMS,39,215911.8,771450.0,1,5,0.27987789228077
12225915000184,FUNDO MUNICIPAL DE SAUDE DE CALDAZINHA,121,214101.54,810725.0,1,6,0.26408651515618736
75352062000161,MUNICIPIO DE MUNHOZ DE MELLO,175,213632.18,184737.0,1,14,1.1564125215847394
13817576000198,FUNDO MUNICIPAL DE SAUDE DE CACHOEIRAS DE MACACU,6,213364.8,41040.0,1,4,5.198947368421052
18431155000148,MUNICIPIO DE MONTE ALEGRE DE MINAS,41,211495.0,325530.0,1,5,0.6496943446072558
08944084000123,MUNICIPIO DE EMAS,469,209949.4377,29790.0,1,2,7.047648126888218
11429318000109,FUNDO MUNICIPAL DE SAUDE,69,208963.72,49989.0,1,13,4.180194042689392
22855159000120,MUNICIPIO DE CABIXI,131,207347.6,310202.0,1,13,0.6684276697119942
75741330000137,MUNICIPIO DE IVAIPORA,26,194557.02,299714.0,1,11,0.6491422489439932
11436548000103,FUNDO MUNICIPAL DE SAUDE - CONGO - PARAIBA,116,191686.6,676600.0,1,4,0.2833086018326929
84723030000116,MUNICIPIO DE PRIMAVERA DE RONDONIA,72,189625.6,108590.0,1,8,1.746252877797219
11538959000100,FUNDO MUNICIPAL DE SAUDE SAO JOSE DA LAJE,50,184690.0,827500.0,1,1,0.223190332326284
68319748000195,MUNICIPIO DE GUATAPARA,30,179713.2,690900.0,1,2,0.2601146330872775
13069201000197,FUNDO MUNICIPAL DE SAUDE DE JUNCO DO SERIDO-PB,131,174111.08,344944.0,1,1,0.5047517278166891
01680880000157,MUNICIPIO DE SAO JOSE DO PEIXE - SECRETARIA DE SAUDE,107,174061.92,73368.0,1,1,2.3724501144913317
45735552000186,MUNICIPIO DE ARTUR NOGUEIRA,159,173111.02,171333.0,1,22,1.0103775688279548
11447587000106,FUNDO MUNICIPAL DE SAUDE DE MORAUJO,43,171488.0,31944.0,1,4,5.36839469070874
21858225000153,MUNICIPIO DE MILTON BRANDAO - FUNDO MUNICIPAL DE SAUDE,130,169520.78,444069.0,1,2,0.38174423344119945
11601645000104,FUNDO MUNICIPAL DE SAUDE,52,169157.18,655520.0,1,4,0.25805037222357824
09380391000191,FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE ARIRANHA DO IVAI,167,167939.5,387950.0,1,9,0.43288954762211623
12584054000120,FUNDO MUNICIPAL DE SAUDE DE JACUIPE,21,167791.75,205950.0,1,1,0.8147208060208788
11523119000165,FUNDO MUNICIPAL DE SAUDE,51,161058.6,483411.0,1,6,0.3331711524975642
09071622000185,MUNICIPIO DE LAGOA DE DENTRO,88,159970.5,764740.0,1,10,0.20918285953395926
76995448000154,MUNICIPIO DE PATO BRANCO,14,159216.0,993151.0,1,9,0.16031399052107886
08823037000121,FUNDO MUNICIPAL DE SAUDE,68,158602.79,93399.0,1,7,1.6981208578250304
14635944000140,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE IBIRACU,63,156667.858,607735.0,1,26,0.25778975704871365
00955107000193,FUNDACAO MUNICIPAL DE SAUDE DE RIO CLARO,12,156656.0,485460.0,1,7,0.3226959996704157
12401524000173,FUNDO MUNICIPAL DE SAUDE,99,151301.55,350310.0,1,5,0.4319075961291427
01825794000195,MUNICIPIO DE JARDIM DO MULATO- SECRETARIA MUNICIPAL DE SAUDE,84,147859.48,64152.0,1,7,2.3048304027933657
12526644000105,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DO BONFIM PB,94,141100.1,422190.0,1,4,0.3342099528648239
